"","colour","fill","y","x","density","scaled","count","n","PANEL","group","ymin","ymax","size","linetype","alpha"
"318","#F8766D","#F8766D",7.42710151552021e-21,-1518.59099804305,7.42710151552021e-21,2.37807275678594e-18,7.35283050036501e-19,99,1,1,0,7.42710151552021e-21,0.5,1,0.1
"319","#F8766D","#F8766D",0,-1510.76320939335,0,0,0,99,1,1,0,0,0.5,1,0.1
"320","#F8766D","#F8766D",0,-1502.93542074364,0,0,0,99,1,1,0,0,0.5,1,0.1
"321","#F8766D","#F8766D",0,-1495.10763209393,0,0,0,99,1,1,0,0,0.5,1,0.1
"322","#F8766D","#F8766D",0,-1487.27984344423,0,0,0,99,1,1,0,0,0.5,1,0.1
"323","#F8766D","#F8766D",0,-1479.45205479452,0,0,0,99,1,1,0,0,0.5,1,0.1
"324","#F8766D","#F8766D",0,-1471.62426614481,0,0,0,99,1,1,0,0,0.5,1,0.1
"325","#F8766D","#F8766D",0,-1463.79647749511,0,0,0,99,1,1,0,0,0.5,1,0.1
"326","#F8766D","#F8766D",5.10786656208299e-22,-1455.9686888454,5.10786656208299e-22,1.63548031371383e-19,5.05678789646216e-20,99,1,1,0,5.10786656208299e-22,0.5,1,0.1
"327","#F8766D","#F8766D",2.00726345602612e-22,-1448.14090019569,2.00726345602612e-22,6.42702746218405e-20,1.98719082146586e-20,99,1,1,0,2.00726345602612e-22,0.5,1,0.1
"328","#F8766D","#F8766D",0,-1440.31311154599,0,0,0,99,1,1,0,0,0.5,1,0.1
"329","#F8766D","#F8766D",0,-1432.48532289628,0,0,0,99,1,1,0,0,0.5,1,0.1
"330","#F8766D","#F8766D",0,-1424.65753424658,0,0,0,99,1,1,0,0,0.5,1,0.1
"331","#F8766D","#F8766D",0,-1416.82974559687,0,0,0,99,1,1,0,0,0.5,1,0.1
"332","#F8766D","#F8766D",0,-1409.00195694716,0,0,0,99,1,1,0,0,0.5,1,0.1
"333","#F8766D","#F8766D",0,-1401.17416829746,0,0,0,99,1,1,0,0,0.5,1,0.1
"334","#F8766D","#F8766D",0,-1393.34637964775,0,0,0,99,1,1,0,0,0.5,1,0.1
"335","#F8766D","#F8766D",0,-1385.51859099804,0,0,0,99,1,1,0,0,0.5,1,0.1
"336","#F8766D","#F8766D",0,-1377.69080234834,0,0,0,99,1,1,0,0,0.5,1,0.1
"337","#F8766D","#F8766D",0,-1369.86301369863,0,0,0,99,1,1,0,0,0.5,1,0.1
"338","#F8766D","#F8766D",0,-1362.03522504892,0,0,0,99,1,1,0,0,0.5,1,0.1
"339","#F8766D","#F8766D",0,-1354.20743639922,0,0,0,99,1,1,0,0,0.5,1,0.1
"340","#F8766D","#F8766D",0,-1346.37964774951,0,0,0,99,1,1,0,0,0.5,1,0.1
"341","#F8766D","#F8766D",0,-1338.5518590998,0,0,0,99,1,1,0,0,0.5,1,0.1
"342","#F8766D","#F8766D",0,-1330.7240704501,0,0,0,99,1,1,0,0,0.5,1,0.1
"343","#F8766D","#F8766D",0,-1322.89628180039,0,0,0,99,1,1,0,0,0.5,1,0.1
"344","#F8766D","#F8766D",0,-1315.06849315069,0,0,0,99,1,1,0,0,0.5,1,0.1
"345","#F8766D","#F8766D",0,-1307.24070450098,0,0,0,99,1,1,0,0,0.5,1,0.1
"346","#F8766D","#F8766D",0,-1299.41291585127,0,0,0,99,1,1,0,0,0.5,1,0.1
"347","#F8766D","#F8766D",0,-1291.58512720157,0,0,0,99,1,1,0,0,0.5,1,0.1
"348","#F8766D","#F8766D",0,-1283.75733855186,0,0,0,99,1,1,0,0,0.5,1,0.1
"349","#F8766D","#F8766D",0,-1275.92954990215,0,0,0,99,1,1,0,0,0.5,1,0.1
"350","#F8766D","#F8766D",0,-1268.10176125245,0,0,0,99,1,1,0,0,0.5,1,0.1
"351","#F8766D","#F8766D",0,-1260.27397260274,0,0,0,99,1,1,0,0,0.5,1,0.1
"352","#F8766D","#F8766D",0,-1252.44618395303,0,0,0,99,1,1,0,0,0.5,1,0.1
"353","#F8766D","#F8766D",0,-1244.61839530333,0,0,0,99,1,1,0,0,0.5,1,0.1
"354","#F8766D","#F8766D",0,-1236.79060665362,0,0,0,99,1,1,0,0,0.5,1,0.1
"355","#F8766D","#F8766D",0,-1228.96281800391,0,0,0,99,1,1,0,0,0.5,1,0.1
"356","#F8766D","#F8766D",0,-1221.13502935421,0,0,0,99,1,1,0,0,0.5,1,0.1
"357","#F8766D","#F8766D",0,-1213.3072407045,0,0,0,99,1,1,0,0,0.5,1,0.1
"358","#F8766D","#F8766D",2.28693137623893e-20,-1205.47945205479,2.28693137623893e-20,7.32249207999666e-18,2.26406206247654e-18,99,1,1,0,2.28693137623893e-20,0.5,1,0.1
"359","#F8766D","#F8766D",4.45542826821006e-20,-1197.65166340509,4.45542826821006e-20,1.42657705193655e-17,4.41087398552796e-18,99,1,1,0,4.45542826821006e-20,0.5,1,0.1
"360","#F8766D","#F8766D",0,-1189.82387475538,0,0,0,99,1,1,0,0,0.5,1,0.1
"361","#F8766D","#F8766D",0,-1181.99608610568,0,0,0,99,1,1,0,0,0.5,1,0.1
"362","#F8766D","#F8766D",0,-1174.16829745597,0,0,0,99,1,1,0,0,0.5,1,0.1
"363","#F8766D","#F8766D",0,-1166.34050880626,0,0,0,99,1,1,0,0,0.5,1,0.1
"364","#F8766D","#F8766D",0,-1158.51272015656,0,0,0,99,1,1,0,0,0.5,1,0.1
"365","#F8766D","#F8766D",0,-1150.68493150685,0,0,0,99,1,1,0,0,0.5,1,0.1
"366","#F8766D","#F8766D",0,-1142.85714285714,0,0,0,99,1,1,0,0,0.5,1,0.1
"367","#F8766D","#F8766D",1.82810212653935e-21,-1135.02935420744,1.82810212653935e-21,5.85337342523342e-19,1.80982110527396e-19,99,1,1,0,1.82810212653935e-21,0.5,1,0.1
"368","#F8766D","#F8766D",1.03022298891543e-21,-1127.20156555773,1.03022298891543e-21,3.29865589992917e-19,1.01992075902627e-19,99,1,1,0,1.03022298891543e-21,0.5,1,0.1
"369","#F8766D","#F8766D",0,-1119.37377690802,0,0,0,99,1,1,0,0,0.5,1,0.1
"370","#F8766D","#F8766D",0,-1111.54598825832,0,0,0,99,1,1,0,0,0.5,1,0.1
"371","#F8766D","#F8766D",3.0893444380714e-21,-1103.71819960861,3.0893444380714e-21,9.89172671082199e-19,3.05845099369069e-19,99,1,1,0,3.0893444380714e-21,0.5,1,0.1
"372","#F8766D","#F8766D",5.49874963110962e-21,-1095.8904109589,5.49874963110962e-21,1.76063659111204e-18,5.44376213479853e-19,99,1,1,0,5.49874963110962e-21,0.5,1,0.1
"373","#F8766D","#F8766D",0,-1088.0626223092,0,0,0,99,1,1,0,0,0.5,1,0.1
"374","#F8766D","#F8766D",2.57579270866116e-21,-1080.23483365949,2.57579270866116e-21,8.24739294971914e-19,2.55003478157454e-19,99,1,1,0,2.57579270866116e-21,0.5,1,0.1
"375","#F8766D","#F8766D",1.58786246830749e-20,-1072.40704500978,1.58786246830749e-20,5.08415358200534e-18,1.57198384362442e-18,99,1,1,0,1.58786246830749e-20,0.5,1,0.1
"376","#F8766D","#F8766D",1.45602938601274e-20,-1064.57925636008,1.45602938601274e-20,4.66203916658616e-18,1.44146909215261e-18,99,1,1,0,1.45602938601274e-20,0.5,1,0.1
"377","#F8766D","#F8766D",9.50191577553592e-22,-1056.75146771037,9.50191577553592e-22,3.04240449600127e-19,9.40689661778056e-20,99,1,1,0,9.50191577553592e-22,0.5,1,0.1
"378","#F8766D","#F8766D",0,-1048.92367906067,0,0,0,99,1,1,0,0,0.5,1,0.1
"379","#F8766D","#F8766D",1.06385639404186e-20,-1041.09589041096,1.06385639404186e-20,3.40634620722063e-18,1.05321783010144e-18,99,1,1,0,1.06385639404186e-20,0.5,1,0.1
"380","#F8766D","#F8766D",3.93344654316268e-21,-1033.26810176125,3.93344654316268e-21,1.25944448786948e-18,3.89411207773105e-19,99,1,1,0,3.93344654316268e-21,0.5,1,0.1
"381","#F8766D","#F8766D",0,-1025.44031311155,0,0,0,99,1,1,0,0,0.5,1,0.1
"382","#F8766D","#F8766D",0,-1017.61252446184,0,0,0,99,1,1,0,0,0.5,1,0.1
"383","#F8766D","#F8766D",0,-1009.78473581213,0,0,0,99,1,1,0,0,0.5,1,0.1
"384","#F8766D","#F8766D",0,-1001.95694716243,0,0,0,99,1,1,0,0,0.5,1,0.1
"385","#F8766D","#F8766D",0,-994.12915851272,0,0,0,99,1,1,0,0,0.5,1,0.1
"386","#F8766D","#F8766D",0,-986.301369863014,0,0,0,99,1,1,0,0,0.5,1,0.1
"387","#F8766D","#F8766D",0,-978.473581213308,0,0,0,99,1,1,0,0,0.5,1,0.1
"388","#F8766D","#F8766D",0,-970.645792563601,0,0,0,99,1,1,0,0,0.5,1,0.1
"389","#F8766D","#F8766D",0,-962.818003913895,0,0,0,99,1,1,0,0,0.5,1,0.1
"390","#F8766D","#F8766D",0,-954.990215264188,0,0,0,99,1,1,0,0,0.5,1,0.1
"391","#F8766D","#F8766D",0,-947.162426614482,0,0,0,99,1,1,0,0,0.5,1,0.1
"392","#F8766D","#F8766D",0,-939.334637964775,0,0,0,99,1,1,0,0,0.5,1,0.1
"393","#F8766D","#F8766D",0,-931.506849315069,0,0,0,99,1,1,0,0,0.5,1,0.1
"394","#F8766D","#F8766D",0,-923.679060665362,0,0,0,99,1,1,0,0,0.5,1,0.1
"395","#F8766D","#F8766D",0,-915.851272015656,0,0,0,99,1,1,0,0,0.5,1,0.1
"396","#F8766D","#F8766D",0,-908.023483365949,0,0,0,99,1,1,0,0,0.5,1,0.1
"397","#F8766D","#F8766D",0,-900.195694716243,0,0,0,99,1,1,0,0,0.5,1,0.1
"398","#F8766D","#F8766D",0,-892.367906066536,0,0,0,99,1,1,0,0,0.5,1,0.1
"399","#F8766D","#F8766D",0,-884.54011741683,0,0,0,99,1,1,0,0,0.5,1,0.1
"400","#F8766D","#F8766D",0,-876.712328767123,0,0,0,99,1,1,0,0,0.5,1,0.1
"401","#F8766D","#F8766D",1.0574747347288e-20,-868.884540117417,1.0574747347288e-20,3.38591286572965e-18,1.04689998738151e-18,99,1,1,0,1.0574747347288e-20,0.5,1,0.1
"402","#F8766D","#F8766D",8.13151629364128e-20,-861.05675146771,8.13151629364128e-20,2.60361829293172e-17,8.05020113070487e-18,99,1,1,0,8.13151629364128e-20,0.5,1,0.1
"403","#F8766D","#F8766D",8.13151629364128e-20,-853.228962818004,8.13151629364128e-20,2.60361829293172e-17,8.05020113070487e-18,99,1,1,0,8.13151629364128e-20,0.5,1,0.1
"404","#F8766D","#F8766D",8.13151629364128e-20,-845.401174168298,8.13151629364128e-20,2.60361829293172e-17,8.05020113070487e-18,99,1,1,0,8.13151629364128e-20,0.5,1,0.1
"405","#F8766D","#F8766D",1.26263369885347e-19,-837.573385518591,1.26263369885347e-19,4.04280834827528e-17,1.25000736186494e-17,99,1,1,0,1.26263369885347e-19,0.5,1,0.1
"406","#F8766D","#F8766D",1.96830682019019e-19,-829.745596868885,1.96830682019019e-19,6.302292780446e-17,1.94862375198829e-17,99,1,1,0,1.96830682019019e-19,0.5,1,0.1
"407","#F8766D","#F8766D",2.16840434497101e-19,-821.917808219178,2.16840434497101e-19,6.9429821144846e-17,2.1467203015213e-17,99,1,1,0,2.16840434497101e-19,0.5,1,0.1
"408","#F8766D","#F8766D",2.82269248534674e-19,-814.090019569472,2.82269248534674e-19,9.03793772868248e-17,2.79446556049327e-17,99,1,1,0,2.82269248534674e-19,0.5,1,0.1
"409","#F8766D","#F8766D",3.82533599163123e-19,-806.262230919765,3.82533599163123e-19,1.22482872870949e-16,3.78708263171492e-17,99,1,1,0,3.82533599163123e-19,0.5,1,0.1
"410","#F8766D","#F8766D",4.09122328595514e-19,-798.434442270059,4.09122328595514e-19,1.30996279207e-16,4.05031105309558e-17,99,1,1,0,4.09122328595514e-19,0.5,1,0.1
"411","#F8766D","#F8766D",3.99951367458564e-19,-790.606653620353,3.99951367458564e-19,1.28059842592023e-16,3.95951853783978e-17,99,1,1,0,3.99951367458564e-19,0.5,1,0.1
"412","#F8766D","#F8766D",4.82888890329971e-19,-782.778864970646,4.82888890329971e-19,1.54615486572876e-16,4.78060001426672e-17,99,1,1,0,4.82888890329971e-19,0.5,1,0.1
"413","#F8766D","#F8766D",5.71661713929952e-19,-774.95107632094,5.71661713929952e-19,1.83039526947836e-16,5.65945096790653e-17,99,1,1,0,5.71661713929952e-19,0.5,1,0.1
"414","#F8766D","#F8766D",4.96137784776966e-19,-767.123287671233,4.96137784776966e-19,1.58857630682e-16,4.91176406929196e-17,99,1,1,0,4.96137784776966e-19,0.5,1,0.1
"415","#F8766D","#F8766D",5.25425590848995e-19,-759.295499021527,5.25425590848995e-19,1.68235250414325e-16,5.20171334940505e-17,99,1,1,0,5.25425590848995e-19,0.5,1,0.1
"416","#F8766D","#F8766D",3.25897235514382e-19,-751.46771037182,3.25897235514382e-19,1.04348558541861e-16,3.22638263159238e-17,99,1,1,0,3.25897235514382e-19,0.5,1,0.1
"417","#F8766D","#F8766D",6.76822462713963e-19,-743.639921722114,6.76822462713963e-19,2.167107930863e-16,6.70054238086823e-17,99,1,1,0,6.76822462713963e-19,0.5,1,0.1
"418","#F8766D","#F8766D",5.2015068194531e-19,-735.812133072407,5.2015068194531e-19,1.66546285057898e-16,5.14949175125857e-17,99,1,1,0,5.2015068194531e-19,0.5,1,0.1
"419","#F8766D","#F8766D",5.72025476083507e-19,-727.984344422701,5.72025476083507e-19,1.8315599941903e-16,5.66305221322672e-17,99,1,1,0,5.72025476083507e-19,0.5,1,0.1
"420","#F8766D","#F8766D",6.34300510789495e-19,-720.156555772994,6.34300510789495e-19,2.03095751575742e-16,6.279575056816e-17,99,1,1,0,6.34300510789495e-19,0.5,1,0.1
"421","#F8766D","#F8766D",6.16609920878886e-19,-712.328767123288,6.16609920878886e-19,1.97431427501272e-16,6.10443821670097e-17,99,1,1,0,6.16609920878886e-19,0.5,1,0.1
"422","#F8766D","#F8766D",7.15644992076503e-19,-704.500978473581,7.15644992076503e-19,2.29141321904797e-16,7.08488542155738e-17,99,1,1,0,7.15644992076503e-19,0.5,1,0.1
"423","#F8766D","#F8766D",8.13151629364128e-19,-696.673189823875,8.13151629364128e-19,2.60361829293172e-16,8.05020113070487e-17,99,1,1,0,8.13151629364128e-19,0.5,1,0.1
"424","#F8766D","#F8766D",8.34829212046397e-19,-688.845401174168,8.34829212046397e-19,2.67302742743992e-16,8.26480919925933e-17,99,1,1,0,8.34829212046397e-19,0.5,1,0.1
"425","#F8766D","#F8766D",8.1456278987175e-19,-681.017612524462,8.1456278987175e-19,2.60813666709372e-16,8.06417161973033e-17,99,1,1,0,8.1456278987175e-19,0.5,1,0.1
"426","#F8766D","#F8766D",7.04731412115578e-19,-673.189823874755,7.04731412115578e-19,2.25646918720749e-16,6.97684097994422e-17,99,1,1,0,7.04731412115578e-19,0.5,1,0.1
"427","#F8766D","#F8766D",7.04731412115578e-19,-665.362035225049,7.04731412115578e-19,2.25646918720749e-16,6.97684097994422e-17,99,1,1,0,7.04731412115578e-19,0.5,1,0.1
"428","#F8766D","#F8766D",7.10097261557647e-19,-657.534246575343,7.10097261557647e-19,2.27365002194973e-16,7.02996288942071e-17,99,1,1,0,7.10097261557647e-19,0.5,1,0.1
"429","#F8766D","#F8766D",7.51214023947734e-19,-649.706457925636,7.51214023947734e-19,2.40530118126509e-16,7.43701883708256e-17,99,1,1,0,7.51214023947734e-19,0.5,1,0.1
"430","#F8766D","#F8766D",4.50420972062395e-19,-641.87866927593,4.50420972062395e-19,1.44219631374138e-16,4.45916762341771e-17,99,1,1,0,4.50420972062395e-19,0.5,1,0.1
"431","#F8766D","#F8766D",6.23049501538987e-19,-634.050880626223,6.23049501538987e-19,1.99493307401649e-16,6.16819006523597e-17,99,1,1,0,6.23049501538987e-19,0.5,1,0.1
"432","#F8766D","#F8766D",4.77464404186724e-19,-626.223091976517,4.77464404186724e-19,1.52878628299179e-16,4.72689760144857e-17,99,1,1,0,4.77464404186724e-19,0.5,1,0.1
"433","#F8766D","#F8766D",4.33680868994202e-19,-618.39530332681,4.33680868994202e-19,1.38859642289692e-16,4.2934406030426e-17,99,1,1,0,4.33680868994202e-19,0.5,1,0.1
"434","#F8766D","#F8766D",3.28355794376063e-19,-610.567514677104,3.28355794376063e-19,1.05135760903065e-16,3.25072236432302e-17,99,1,1,0,3.28355794376063e-19,0.5,1,0.1
"435","#F8766D","#F8766D",3.02080968017373e-19,-602.739726027397,3.02080968017373e-19,9.67228627324511e-17,2.99060158337199e-17,99,1,1,0,3.02080968017373e-19,0.5,1,0.1
"436","#F8766D","#F8766D",2.71355668573759e-19,-594.911937377691,2.71355668573759e-19,8.68849741027799e-17,2.68642111888021e-17,99,1,1,0,2.71355668573759e-19,0.5,1,0.1
"437","#F8766D","#F8766D",3.08338667600696e-19,-587.084148727984,3.08338667600696e-19,9.87265063972311e-17,3.05255280924689e-17,99,1,1,0,3.08338667600696e-19,0.5,1,0.1
"438","#F8766D","#F8766D",4.14884244028354e-19,-579.256360078278,4.14884244028354e-19,1.32841178470745e-16,4.10735401588071e-17,99,1,1,0,4.14884244028354e-19,0.5,1,0.1
"439","#F8766D","#F8766D",3.64752068714126e-19,-571.428571428572,3.64752068714126e-19,1.16789430678682e-16,3.61104548026985e-17,99,1,1,0,3.64752068714126e-19,0.5,1,0.1
"440","#F8766D","#F8766D",3.359014100914e-19,-563.600782778865,3.359014100914e-19,1.07551780547918e-16,3.32542395990486e-17,99,1,1,0,3.359014100914e-19,0.5,1,0.1
"441","#F8766D","#F8766D",3.63063697780678e-19,-555.772994129159,3.63063697780678e-19,1.16248833662229e-16,3.59433060802871e-17,99,1,1,0,3.63063697780678e-19,0.5,1,0.1
"442","#F8766D","#F8766D",2.38975705357939e-19,-547.945205479452,2.38975705357939e-19,7.6517281103248e-17,2.3658594830436e-17,99,1,1,0,2.38975705357939e-19,0.5,1,0.1
"443","#F8766D","#F8766D",1.38711354729487e-19,-540.117416829746,1.38711354729487e-19,4.44137855191224e-17,1.37324241182192e-17,99,1,1,0,1.38711354729487e-19,0.5,1,0.1
"444","#F8766D","#F8766D",8.69861378308618e-20,-532.289628180039,8.69861378308618e-20,2.78519640752629e-17,8.61162764525532e-18,99,1,1,0,8.69861378308618e-20,0.5,1,0.1
"445","#F8766D","#F8766D",1.70237563775968e-19,-524.461839530333,1.70237563775968e-19,5.45081162215517e-17,1.68535188138208e-17,99,1,1,0,1.70237563775968e-19,0.5,1,0.1
"446","#F8766D","#F8766D",2.50310280849551e-19,-516.634050880627,2.50310280849551e-19,8.01464822296916e-17,2.47807178041056e-17,99,1,1,0,2.50310280849551e-19,0.5,1,0.1
"447","#F8766D","#F8766D",1.62134541722342e-19,-508.80626223092,1.62134541722342e-19,5.19136214575989e-17,1.60513196305119e-17,99,1,1,0,1.62134541722342e-19,0.5,1,0.1
"448","#F8766D","#F8766D",1.24533917493364e-19,-500.978473581214,1.24533917493364e-19,3.98743326542581e-17,1.2328857831843e-17,99,1,1,0,1.24533917493364e-19,0.5,1,0.1
"449","#F8766D","#F8766D",1.07375804381109e-19,-493.150684931507,1.07375804381109e-19,3.43805015460068e-17,1.06302046337298e-17,99,1,1,0,1.07375804381109e-19,0.5,1,0.1
"450","#F8766D","#F8766D",7.52972794690307e-20,-485.322896281801,7.52972794690307e-20,2.4109325635474e-17,7.45443066743404e-18,99,1,1,0,7.52972794690307e-20,0.5,1,0.1
"451","#F8766D","#F8766D",4.27706350809949e-20,-477.495107632094,4.27706350809949e-20,1.36946670062343e-17,4.2342928730185e-18,99,1,1,0,4.27706350809949e-20,0.5,1,0.1
"452","#F8766D","#F8766D",0,-469.667318982388,0,0,0,99,1,1,0,0,0.5,1,0.1
"453","#F8766D","#F8766D",1.33174506818035e-20,-461.839530332681,1.33174506818035e-20,4.2640950295425e-18,1.31842761749855e-18,99,1,1,0,1.33174506818035e-20,0.5,1,0.1
"454","#F8766D","#F8766D",6.68062226743065e-20,-454.011741682975,6.68062226743065e-20,2.13905865960708e-17,6.61381604475635e-18,99,1,1,0,6.68062226743065e-20,0.5,1,0.1
"455","#F8766D","#F8766D",9.47404524468613e-20,-446.183953033268,9.47404524468613e-20,3.03348067154667e-17,9.37930479223927e-18,99,1,1,0,9.47404524468613e-20,0.5,1,0.1
"456","#F8766D","#F8766D",7.42623732693008e-22,-438.356164383562,7.42623732693008e-22,2.37779605350693e-19,7.35197495366078e-20,99,1,1,0,7.42623732693008e-22,0.5,1,0.1
"457","#F8766D","#F8766D",0,-430.528375733855,0,0,0,99,1,1,0,0,0.5,1,0.1
"458","#F8766D","#F8766D",1.99754520058655e-20,-422.700587084149,1.99754520058655e-20,6.39591072242219e-18,1.97756974858068e-18,99,1,1,0,1.99754520058655e-20,0.5,1,0.1
"459","#F8766D","#F8766D",6.82494892488121e-21,-414.872798434442,6.82494892488121e-21,2.18527040068049e-18,6.7566994356324e-19,99,1,1,0,6.82494892488121e-21,0.5,1,0.1
"460","#F8766D","#F8766D",5.22118725967728e-22,-407.045009784736,5.22118725967728e-22,1.67176430191108e-19,5.16897538708051e-20,99,1,1,0,5.22118725967728e-22,0.5,1,0.1
"461","#F8766D","#F8766D",0,-399.217221135029,0,0,0,99,1,1,0,0,0.5,1,0.1
"462","#F8766D","#F8766D",0,-391.389432485323,0,0,0,99,1,1,0,0,0.5,1,0.1
"463","#F8766D","#F8766D",0,-383.561643835616,0,0,0,99,1,1,0,0,0.5,1,0.1
"464","#F8766D","#F8766D",3.13512918671487e-21,-375.73385518591,3.13512918671487e-21,1.00383242269564e-18,3.10377789484773e-19,99,1,1,0,3.13512918671487e-21,0.5,1,0.1
"465","#F8766D","#F8766D",5.48854107993553e-21,-367.906066536204,5.48854107993553e-21,1.75736793006268e-18,5.43365566913617e-19,99,1,1,0,5.48854107993553e-21,0.5,1,0.1
"466","#F8766D","#F8766D",0,-360.078277886497,0,0,0,99,1,1,0,0,0.5,1,0.1
"467","#F8766D","#F8766D",0,-352.250489236791,0,0,0,99,1,1,0,0,0.5,1,0.1
"468","#F8766D","#F8766D",0,-344.422700587084,0,0,0,99,1,1,0,0,0.5,1,0.1
"469","#F8766D","#F8766D",0,-336.594911937378,0,0,0,99,1,1,0,0,0.5,1,0.1
"470","#F8766D","#F8766D",0,-328.767123287671,0,0,0,99,1,1,0,0,0.5,1,0.1
"471","#F8766D","#F8766D",0,-320.939334637965,0,0,0,99,1,1,0,0,0.5,1,0.1
"472","#F8766D","#F8766D",0,-313.111545988259,0,0,0,99,1,1,0,0,0.5,1,0.1
"473","#F8766D","#F8766D",0,-305.283757338552,0,0,0,99,1,1,0,0,0.5,1,0.1
"474","#F8766D","#F8766D",0,-297.455968688846,0,0,0,99,1,1,0,0,0.5,1,0.1
"475","#F8766D","#F8766D",0,-289.628180039139,0,0,0,99,1,1,0,0,0.5,1,0.1
"476","#F8766D","#F8766D",0,-281.800391389433,0,0,0,99,1,1,0,0,0.5,1,0.1
"477","#F8766D","#F8766D",0,-273.972602739726,0,0,0,99,1,1,0,0,0.5,1,0.1
"478","#F8766D","#F8766D",0,-266.14481409002,0,0,0,99,1,1,0,0,0.5,1,0.1
"479","#F8766D","#F8766D",0,-258.317025440314,0,0,0,99,1,1,0,0,0.5,1,0.1
"480","#F8766D","#F8766D",0,-250.489236790607,0,0,0,99,1,1,0,0,0.5,1,0.1
"481","#F8766D","#F8766D",0,-242.661448140901,0,0,0,99,1,1,0,0,0.5,1,0.1
"482","#F8766D","#F8766D",0,-234.833659491194,0,0,0,99,1,1,0,0,0.5,1,0.1
"483","#F8766D","#F8766D",0,-227.005870841488,0,0,0,99,1,1,0,0,0.5,1,0.1
"484","#F8766D","#F8766D",0,-219.178082191781,0,0,0,99,1,1,0,0,0.5,1,0.1
"485","#F8766D","#F8766D",0,-211.350293542075,0,0,0,99,1,1,0,0,0.5,1,0.1
"486","#F8766D","#F8766D",0,-203.522504892368,0,0,0,99,1,1,0,0,0.5,1,0.1
"487","#F8766D","#F8766D",0,-195.694716242662,0,0,0,99,1,1,0,0,0.5,1,0.1
"488","#F8766D","#F8766D",0,-187.866927592955,0,0,0,99,1,1,0,0,0.5,1,0.1
"489","#F8766D","#F8766D",0,-180.039138943249,0,0,0,99,1,1,0,0,0.5,1,0.1
"490","#F8766D","#F8766D",0,-172.211350293542,0,0,0,99,1,1,0,0,0.5,1,0.1
"491","#F8766D","#F8766D",0,-164.383561643836,0,0,0,99,1,1,0,0,0.5,1,0.1
"492","#F8766D","#F8766D",0,-156.555772994129,0,0,0,99,1,1,0,0,0.5,1,0.1
"493","#F8766D","#F8766D",0,-148.727984344423,0,0,0,99,1,1,0,0,0.5,1,0.1
"494","#F8766D","#F8766D",0,-140.900195694716,0,0,0,99,1,1,0,0,0.5,1,0.1
"495","#F8766D","#F8766D",0,-133.07240704501,0,0,0,99,1,1,0,0,0.5,1,0.1
"496","#F8766D","#F8766D",0,-125.244618395303,0,0,0,99,1,1,0,0,0.5,1,0.1
"497","#F8766D","#F8766D",0,-117.416829745597,0,0,0,99,1,1,0,0,0.5,1,0.1
"498","#F8766D","#F8766D",0,-109.58904109589,0,0,0,99,1,1,0,0,0.5,1,0.1
"499","#F8766D","#F8766D",0,-101.761252446184,0,0,0,99,1,1,0,0,0.5,1,0.1
"500","#F8766D","#F8766D",0,-93.9334637964776,0,0,0,99,1,1,0,0,0.5,1,0.1
"501","#F8766D","#F8766D",0,-86.1056751467713,0,0,0,99,1,1,0,0,0.5,1,0.1
"502","#F8766D","#F8766D",0,-78.2778864970646,0,0,0,99,1,1,0,0,0.5,1,0.1
"503","#F8766D","#F8766D",0,-70.4500978473584,0,0,0,99,1,1,0,0,0.5,1,0.1
"504","#F8766D","#F8766D",0,-62.6223091976517,0,0,0,99,1,1,0,0,0.5,1,0.1
"505","#F8766D","#F8766D",0,-54.7945205479455,0,0,0,99,1,1,0,0,0.5,1,0.1
"506","#F8766D","#F8766D",0,-46.9667318982388,0,0,0,99,1,1,0,0,0.5,1,0.1
"507","#F8766D","#F8766D",0,-39.1389432485325,0,0,0,99,1,1,0,0,0.5,1,0.1
"508","#F8766D","#F8766D",0,-31.3111545988259,0,0,0,99,1,1,0,0,0.5,1,0.1
"509","#F8766D","#F8766D",0,-23.4833659491196,0,0,0,99,1,1,0,0,0.5,1,0.1
"510","#F8766D","#F8766D",0,-15.6555772994129,0,0,0,99,1,1,0,0,0.5,1,0.1
"511","#F8766D","#F8766D",0,-7.82778864970669,0,0,0,99,1,1,0,0,0.5,1,0.1
"512","#F8766D","#F8766D",0,0,0,0,0,99,1,1,0,0,0.5,1,0.1
"513","#00BA38","#00BA38",1.53708986087867e-19,-4000,1.53708986087867e-19,7.43907991169805e-18,1.52171896226988e-17,99,1,2,0,1.53708986087867e-19,0.5,1,0.1
"514","#00BA38","#00BA38",1.2630804902582e-20,-3992.17221135029,1.2630804902582e-20,6.11295210584906e-19,1.25044968535562e-18,99,1,2,0,1.2630804902582e-20,0.5,1,0.1
"515","#00BA38","#00BA38",1.33905768280418e-19,-3984.34442270059,1.33905768280418e-19,6.48066021531046e-18,1.32566710597613e-17,99,1,2,0,1.33905768280418e-19,0.5,1,0.1
"516","#00BA38","#00BA38",3.38167765203845e-19,-3976.51663405088,3.38167765203845e-19,1.63663627803366e-17,3.34786087551807e-17,99,1,2,0,3.38167765203845e-19,0.5,1,0.1
"517","#00BA38","#00BA38",4.08395468992668e-20,-3968.68884540117,4.08395468992668e-20,1.97651848908505e-18,4.04311514302741e-18,99,1,2,0,4.08395468992668e-20,0.5,1,0.1
"518","#00BA38","#00BA38",0,-3960.86105675147,0,0,0,99,1,2,0,0,0.5,1,0.1
