"","colour","fill","y","x","density","scaled","count","n","PANEL","group","ymin","ymax","size","linetype","alpha"
"722","#00BA38","#00BA38",0.000119884630430471,-2363.99217221135,0.000119884630430471,0.0216611282991982,0.0119884630430471,100,1,2,0,0.000119884630430471,0.5,1,0.1
"723","#00BA38","#00BA38",0.000123388558385234,-2356.16438356164,0.000123388558385234,0.0222942289119017,0.0123388558385234,100,1,2,0,0.000123388558385234,0.5,1,0.1
"724","#00BA38","#00BA38",0.000119811240539316,-2348.33659491194,0.000119811240539316,0.0216478679851574,0.0119811240539316,100,1,2,0,0.000119811240539316,0.5,1,0.1
"725","#00BA38","#00BA38",0.0001097895311002,-2340.50880626223,0.0001097895311002,0.0198371143200837,0.01097895311002,100,1,2,0,0.0001097895311002,0.5,1,0.1
"726","#00BA38","#00BA38",9.49513252229495e-05,-2332.68101761252,9.49513252229495e-05,0.0171561010819151,0.00949513252229495,100,1,2,0,9.49513252229495e-05,0.5,1,0.1
"727","#00BA38","#00BA38",7.74944909762054e-05,-2324.85322896282,7.74944909762054e-05,0.01400194591658,0.00774944909762054,100,1,2,0,7.74944909762054e-05,0.5,1,0.1
"728","#00BA38","#00BA38",5.96752697812015e-05,-2317.02544031311,5.96752697812015e-05,0.0107823135491046,0.00596752697812015,100,1,2,0,5.96752697812015e-05,0.5,1,0.1
"729","#00BA38","#00BA38",4.33663412049011e-05,-2309.1976516634,4.33663412049011e-05,0.00783556555442664,0.00433663412049011,100,1,2,0,4.33663412049011e-05,0.5,1,0.1
"730","#00BA38","#00BA38",2.97995837104292e-05,-2301.3698630137,2.97995837104292e-05,0.00538428156884268,0.00297995837104292,100,1,2,0,2.97995837104292e-05,0.5,1,0.1
"731","#00BA38","#00BA38",1.95312477062189e-05,-2293.54207436399,1.95312477062189e-05,0.00352896664809083,0.00195312477062189,100,1,2,0,1.95312477062189e-05,0.5,1,0.1
"732","#00BA38","#00BA38",1.2591869712075e-05,-2285.71428571429,1.2591869712075e-05,0.00227513822564797,0.0012591869712075,100,1,2,0,1.2591869712075e-05,0.5,1,0.1
"733","#00BA38","#00BA38",8.73635237889034e-06,-2277.88649706458,8.73635237889034e-06,0.00157851134934182,0.000873635237889034,100,1,2,0,8.73635237889034e-06,0.5,1,0.1
"734","#00BA38","#00BA38",7.70020865949784e-06,-2270.05870841487,7.70020865949784e-06,0.00139129767598287,0.000770020865949784,100,1,2,0,7.70020865949784e-06,0.5,1,0.1
"735","#00BA38","#00BA38",9.38722453344064e-06,-2262.23091976517,9.38722453344064e-06,0.00169611295678279,0.000938722453344064,100,1,2,0,9.38722453344064e-06,0.5,1,0.1
"736","#00BA38","#00BA38",1.41295025022397e-05,-2254.40313111546,1.41295025022397e-05,0.0025529625057514,0.00141295025022397,100,1,2,0,1.41295025022397e-05,0.5,1,0.1
"737","#00BA38","#00BA38",2.21512241080233e-05,-2246.57534246575,2.21512241080233e-05,0.00400235214193252,0.00221512241080233,100,1,2,0,2.21512241080233e-05,0.5,1,0.1
"738","#00BA38","#00BA38",3.37002563459038e-05,-2238.74755381605,3.37002563459038e-05,0.00608906724576221,0.00337002563459038,100,1,2,0,3.37002563459038e-05,0.5,1,0.1
"739","#00BA38","#00BA38",4.87428707478636e-05,-2230.91976516634,4.87428707478636e-05,0.00880701365262204,0.00487428707478636,100,1,2,0,4.87428707478636e-05,0.5,1,0.1
"740","#00BA38","#00BA38",6.67334136613636e-05,-2223.09197651663,6.67334136613636e-05,0.012057600961623,0.00667334136613636,100,1,2,0,6.67334136613636e-05,0.5,1,0.1
"741","#00BA38","#00BA38",8.65669718944876e-05,-2215.26418786693,8.65669718944876e-05,0.0156411900169896,0.00865669718944876,100,1,2,0,8.65669718944876e-05,0.5,1,0.1
"742","#00BA38","#00BA38",0.0001067506439943,-2207.43639921722,0.0001067506439943,0.0192880387359048,0.01067506439943,100,1,2,0,0.0001067506439943,0.5,1,0.1
"743","#00BA38","#00BA38",0.000125785602755078,-2199.60861056751,0.000125785602755078,0.0227273343520872,0.0125785602755078,100,1,2,0,0.000125785602755078,0.5,1,0.1
"744","#00BA38","#00BA38",0.000142657468298828,-2191.78082191781,0.000142657468298828,0.0257757955508057,0.0142657468298828,100,1,2,0,0.000142657468298828,0.5,1,0.1
"745","#00BA38","#00BA38",0.000157260055363367,-2183.9530332681,0.000157260055363367,0.0284142364482702,0.0157260055363367,100,1,2,0,0.000157260055363367,0.5,1,0.1
"746","#00BA38","#00BA38",0.000170566233459391,-2176.1252446184,0.000170566233459391,0.0308184381368022,0.0170566233459391,100,1,2,0,0.000170566233459391,0.5,1,0.1
"747","#00BA38","#00BA38",0.0001844254470135,-2168.29745596869,0.0001844254470135,0.0333225639938331,0.01844254470135,100,1,2,0,0.0001844254470135,0.5,1,0.1
"748","#00BA38","#00BA38",0.000200993547179979,-2160.46966731898,0.000200993547179979,0.0363161399183817,0.0200993547179979,100,1,2,0,0.000200993547179979,0.5,1,0.1
"749","#00BA38","#00BA38",0.000221942126176467,-2152.64187866928,0.000221942126176467,0.0401011943970039,0.0221942126176467,100,1,2,0,0.000221942126176467,0.5,1,0.1
"750","#00BA38","#00BA38",0.000247696234907781,-2144.81409001957,0.000247696234907781,0.0447545269506212,0.0247696234907781,100,1,2,0,0.000247696234907781,0.5,1,0.1
"751","#00BA38","#00BA38",0.00027696915279709,-2136.98630136986,0.00027696915279709,0.0500436488990761,0.027696915279709,100,1,2,0,0.00027696915279709,0.5,1,0.1
"752","#00BA38","#00BA38",0.000306746266488084,-2129.15851272016,0.000306746266488084,0.0554238705148446,0.0306746266488084,100,1,2,0,0.000306746266488084,0.5,1,0.1
"753","#00BA38","#00BA38",0.000332443209527768,-2121.33072407045,0.000332443209527768,0.0600668741933069,0.0332443209527768,100,1,2,0,0.000332443209527768,0.5,1,0.1
"754","#00BA38","#00BA38",0.000350118768027031,-2113.50293542074,0.000350118768027031,0.0632605491376075,0.0350118768027031,100,1,2,0,0.000350118768027031,0.5,1,0.1
"755","#00BA38","#00BA38",0.000357307736898067,-2105.67514677104,0.000357307736898067,0.0645594744168138,0.0357307736898067,100,1,2,0,0.000357307736898067,0.5,1,0.1
"756","#00BA38","#00BA38",0.000353815361001227,-2097.84735812133,0.000353815361001227,0.0639284610659044,0.0353815361001227,100,1,2,0,0.000353815361001227,0.5,1,0.1
"757","#00BA38","#00BA38",0.000341939514851668,-2090.01956947162,0.000341939514851668,0.061782696206944,0.0341939514851668,100,1,2,0,0.000341939514851668,0.5,1,0.1
"758","#00BA38","#00BA38",0.000325980827922064,-2082.19178082192,0.000325980827922064,0.0588992309635043,0.0325980827922064,100,1,2,0,0.000325980827922064,0.5,1,0.1
"759","#00BA38","#00BA38",0.000311140342583402,-2074.36399217221,0.000311140342583402,0.0562178058651505,0.0311140342583402,100,1,2,0,0.000311140342583402,0.5,1,0.1
"760","#00BA38","#00BA38",0.000302104394683271,-2066.53620352251,0.000302104394683271,0.0545851626642097,0.0302104394683271,100,1,2,0,0.000302104394683271,0.5,1,0.1
"761","#00BA38","#00BA38",0.0003017336098148,-2058.7084148728,0.0003017336098148,0.0545181680996979,0.03017336098148,100,1,2,0,0.0003017336098148,0.5,1,0.1
"762","#00BA38","#00BA38",0.000310259043445044,-2050.88062622309,0.000310259043445044,0.0560585699928174,0.0310259043445044,100,1,2,0,0.000310259043445044,0.5,1,0.1
"763","#00BA38","#00BA38",0.000325241257993798,-2043.05283757339,0.000325241257993798,0.0587656031661389,0.0325241257993798,100,1,2,0,0.000325241257993798,0.5,1,0.1
"764","#00BA38","#00BA38",0.000342313694397059,-2035.22504892368,0.000342313694397059,0.0618503041322516,0.0342313694397059,100,1,2,0,0.000342313694397059,0.5,1,0.1
"765","#00BA38","#00BA38",0.000356488308056753,-2027.39726027397,0.000356488308056753,0.06441141746239,0.0356488308056753,100,1,2,0,0.000356488308056753,0.5,1,0.1
"766","#00BA38","#00BA38",0.000363631199672617,-2019.56947162427,0.000363631199672617,0.0657020173596657,0.0363631199672617,100,1,2,0,0.000363631199672617,0.5,1,0.1
"767","#00BA38","#00BA38",0.000361674813994271,-2011.74168297456,0.000361674813994271,0.0653485315038957,0.0361674813994271,100,1,2,0,0.000361674813994271,0.5,1,0.1
"768","#00BA38","#00BA38",0.000351230169337209,-2003.91389432485,0.000351230169337209,0.0634613605867918,0.0351230169337209,100,1,2,0,0.000351230169337209,0.5,1,0.1
"769","#00BA38","#00BA38",0.000335462982528365,-1996.08610567515,0.000335462982528365,0.0606124961814259,0.0335462982528365,100,1,2,0,0.000335462982528365,0.5,1,0.1
"770","#00BA38","#00BA38",0.000319871209936191,-1988.25831702544,0.000319871209936191,0.0577953261628981,0.0319871209936191,100,1,2,0,0.000319871209936191,0.5,1,0.1
"771","#00BA38","#00BA38",0.000309938281103889,-1980.43052837573,0.000309938281103889,0.0560006136542912,0.0309938281103889,100,1,2,0,0.000309938281103889,0.5,1,0.1
"772","#00BA38","#00BA38",0.000310005246439571,-1972.60273972603,0.000310005246439571,0.0560127131596456,0.0310005246439571,100,1,2,0,0.000310005246439571,0.5,1,0.1
"773","#00BA38","#00BA38",0.000322717201704529,-1964.77495107632,0.000322717201704529,0.058309548816887,0.0322717201704529,100,1,2,0,0.000322717201704529,0.5,1,0.1
"774","#00BA38","#00BA38",0.000348836192437333,-1956.94716242661,0.000348836192437333,0.0630288093866309,0.0348836192437333,100,1,2,0,0.000348836192437333,0.5,1,0.1
"775","#00BA38","#00BA38",0.000387585320075697,-1949.11937377691,0.000387585320075697,0.0700301224176904,0.0387585320075697,100,1,2,0,0.000387585320075697,0.5,1,0.1
"776","#00BA38","#00BA38",0.000437371000169797,-1941.2915851272,0.000437371000169797,0.0790255541098837,0.0437371000169797,100,1,2,0,0.000437371000169797,0.5,1,0.1
"777","#00BA38","#00BA38",0.000496625361229891,-1933.4637964775,0.000496625361229891,0.0897318165607163,0.0496625361229891,100,1,2,0,0.000496625361229891,0.5,1,0.1
"778","#00BA38","#00BA38",0.000564470060675659,-1925.63600782779,0.000564470060675659,0.101990208097967,0.0564470060675659,100,1,2,0,0.000564470060675659,0.5,1,0.1
"779","#00BA38","#00BA38",0.00064094665147268,-1917.80821917808,0.00064094665147268,0.115808236640836,0.0640946651472681,100,1,2,0,0.00064094665147268,0.5,1,0.1
"780","#00BA38","#00BA38",0.000726692058355709,-1909.98043052838,0.000726692058355709,0.131300983733529,0.0726692058355708,100,1,2,0,0.000726692058355709,0.5,1,0.1
"781","#00BA38","#00BA38",0.000822139424823839,-1902.15264187867,0.000822139424823839,0.148546711092098,0.082213942482384,100,1,2,0,0.000822139424823839,0.5,1,0.1
"782","#00BA38","#00BA38",0.000926540301062083,-1894.32485322896,0.000926540301062083,0.167410186473597,0.0926540301062083,100,1,2,0,0.000926540301062083,0.5,1,0.1
"783","#00BA38","#00BA38",0.00103725200759046,-1886.49706457926,0.00103725200759046,0.187413922321331,0.103725200759046,100,1,2,0,0.00103725200759046,0.5,1,0.1
"784","#00BA38","#00BA38",0.00114972739645217,-1878.66927592955,0.00114972739645217,0.207736325784456,0.114972739645217,100,1,2,0,0.00114972739645217,0.5,1,0.1
"785","#00BA38","#00BA38",0.00125843243969702,-1870.84148727984,0.00125843243969702,0.227377491462171,0.125843243969702,100,1,2,0,0.00125843243969702,0.5,1,0.1
"786","#00BA38","#00BA38",0.00135793611329919,-1863.01369863014,0.00135793611329919,0.245356125023445,0.135793611329919,100,1,2,0,0.00135793611329919,0.5,1,0.1
"787","#00BA38","#00BA38",0.00144678027474909,-1855.18590998043,0.00144678027474909,0.261408764739569,0.144678027474909,100,1,2,0,0.00144678027474909,0.5,1,0.1
"788","#00BA38","#00BA38",0.0015274725567985,-1847.35812133072,0.0015274725567985,0.275988497503904,0.15274725567985,100,1,2,0,0.0015274725567985,0.5,1,0.1
"789","#00BA38","#00BA38",0.00160574159921984,-1839.53033268102,0.00160574159921984,0.290130391787237,0.160574159921984,100,1,2,0,0.00160574159921984,0.5,1,0.1
"790","#00BA38","#00BA38",0.00168897432121267,-1831.70254403131,0.00168897432121267,0.305169139150467,0.168897432121267,100,1,2,0,0.00168897432121267,0.5,1,0.1
"791","#00BA38","#00BA38",0.0017841115220288,-1823.8747553816,0.0017841115220288,0.3223588248133,0.17841115220288,100,1,2,0,0.0017841115220288,0.5,1,0.1
"792","#00BA38","#00BA38",0.00189592948135381,-1816.0469667319,0.00189592948135381,0.342562441860762,0.189592948135381,100,1,2,0,0.00189592948135381,0.5,1,0.1
"793","#00BA38","#00BA38",0.00202632726652527,-1808.21917808219,0.00202632726652527,0.36612311969234,0.202632726652527,100,1,2,0,0.00202632726652527,0.5,1,0.1
"794","#00BA38","#00BA38",0.00217480108866045,-1800.39138943249,0.00217480108866045,0.39294983216411,0.217480108866045,100,1,2,0,0.00217480108866045,0.5,1,0.1
"795","#00BA38","#00BA38",0.0023398137619608,-1792.56360078278,0.0023398137619608,0.4227648357598,0.23398137619608,100,1,2,0,0.0023398137619608,0.5,1,0.1
"796","#00BA38","#00BA38",0.00252043865497191,-1784.73581213307,0.00252043865497191,0.455400703823068,0.252043865497191,100,1,2,0,0.00252043865497191,0.5,1,0.1
"797","#00BA38","#00BA38",0.00271757716450897,-1776.90802348337,0.00271757716450897,0.491020303537074,0.271757716450897,100,1,2,0,0.00271757716450897,0.5,1,0.1
"798","#00BA38","#00BA38",0.0029342232349622,-1769.08023483366,0.0029342232349622,0.530164590096195,0.29342232349622,100,1,2,0,0.0029342232349622,0.5,1,0.1
"799","#00BA38","#00BA38",0.00317459851079893,-1761.25244618395,0.00317459851079893,0.573596343367307,0.317459851079893,100,1,2,0,0.00317459851079893,0.5,1,0.1
"800","#00BA38","#00BA38",0.00344237602281396,-1753.42465753425,0.00344237602281396,0.621979217990768,0.344237602281396,100,1,2,0,0.00344237602281396,0.5,1,0.1
"801","#00BA38","#00BA38",0.00373850986479829,-1745.59686888454,0.00373850986479829,0.67548560260341,0.373850986479829,100,1,2,0,0.00373850986479829,0.5,1,0.1
"802","#00BA38","#00BA38",0.00405944224445362,-1737.76908023483,0.00405944224445362,0.733472664215221,0.405944224445362,100,1,2,0,0.00405944224445362,0.5,1,0.1
"803","#00BA38","#00BA38",0.00439480104879029,-1729.94129158513,0.00439480104879029,0.794066337156603,0.439480104879029,100,1,2,0,0.00439480104879029,0.5,1,0.1
"804","#00BA38","#00BA38",0.00472618936486177,-1722.11350293542,0.00472618936486177,0.85394260991571,0.472618936486177,100,1,2,0,0.00472618936486177,0.5,1,0.1
"805","#00BA38","#00BA38",0.00503158926962702,-1714.28571428571,0.00503158926962702,0.909123215602438,0.503158926962702,100,1,2,0,0.00503158926962702,0.5,1,0.1
"806","#00BA38","#00BA38",0.00528558763714787,-1706.45792563601,0.00528558763714787,0.95501643149592,0.528558763714787,100,1,2,0,0.00528558763714787,0.5,1,0.1
"807","#00BA38","#00BA38",0.00546157941939475,-1698.6301369863,0.00546157941939475,0.986815174680646,0.546157941939475,100,1,2,0,0.00546157941939475,0.5,1,0.1
"808","#00BA38","#00BA38",0.00553455151433219,-1690.8023483366,0.00553455151433219,1,0.553455151433219,100,1,2,0,0.00553455151433219,0.5,1,0.1
"809","#00BA38","#00BA38",0.00548436656900385,-1682.97455968689,0.00548436656900385,0.990932427822132,0.548436656900385,100,1,2,0,0.00548436656900385,0.5,1,0.1
"810","#00BA38","#00BA38",0.00529922188935247,-1675.14677103718,0.00529922188935247,0.957479910635881,0.529922188935247,100,1,2,0,0.00529922188935247,0.5,1,0.1
"811","#00BA38","#00BA38",0.00497866322551427,-1667.31898238748,0.00497866322551427,0.89956037316151,0.497866322551427,100,1,2,0,0.00497866322551427,0.5,1,0.1
"812","#00BA38","#00BA38",0.00453534986901105,-1659.49119373777,0.00453534986901105,0.819461135607171,0.453534986901105,100,1,2,0,0.00453534986901105,0.5,1,0.1
"813","#00BA38","#00BA38",0.0039948355549366,-1651.66340508806,0.0039948355549366,0.721799326393771,0.39948355549366,100,1,2,0,0.0039948355549366,0.5,1,0.1
"814","#00BA38","#00BA38",0.00339299782355672,-1643.83561643836,0.00339299782355672,0.613057411204912,0.339299782355672,100,1,2,0,0.00339299782355672,0.5,1,0.1
"815","#00BA38","#00BA38",0.00277134296161644,-1636.00782778865,0.00277134296161644,0.500734875163745,0.277134296161644,100,1,2,0,0.00277134296161644,0.5,1,0.1
"816","#00BA38","#00BA38",0.00217105173081786,-1628.18003913894,0.00217105173081786,0.392272386515102,0.217105173081786,100,1,2,0,0.00217105173081786,0.5,1,0.1
"817","#00BA38","#00BA38",0.00162707923483599,-1620.35225048924,0.00162707923483599,0.293985742227267,0.162707923483599,100,1,2,0,0.00162707923483599,0.5,1,0.1
"818","#00BA38","#00BA38",0.00116368503866759,-1612.52446183953,0.00116368503866759,0.21025823603848,0.116368503866759,100,1,2,0,0.00116368503866759,0.5,1,0.1
"819","#00BA38","#00BA38",0.000795420177855353,-1604.69667318982,0.000795420177855353,0.143718994356732,0.0795420177855353,100,1,2,0,0.000795420177855353,0.5,1,0.1
"820","#00BA38","#00BA38",0.000520591591417667,-1596.86888454012,0.000520591591417667,0.0940621096523451,0.0520591591417667,100,1,2,0,0.000520591591417667,0.5,1,0.1
"821","#00BA38","#00BA38",0.000324922974931928,-1589.04109589041,0.000324922974931928,0.0587080947915134,0.0324922974931928,100,1,2,0,0.000324922974931928,0.5,1,0.1
"822","#00BA38","#00BA38",0.000193129199118061,-1581.2133072407,0.000193129199118061,0.0348951850241048,0.0193129199118061,100,1,2,0,0.000193129199118061,0.5,1,0.1
"823","#00BA38","#00BA38",0.000109160720341166,-1573.385518591,0.000109160720341166,0.019723498834275,0.0109160720341166,100,1,2,0,0.000109160720341166,0.5,1,0.1
"824","#00BA38","#00BA38",5.85830981019181e-05,-1565.55772994129,5.85830981019181e-05,0.0105849765695038,0.00585830981019181,100,1,2,0,5.85830981019181e-05,0.5,1,0.1
"825","#00BA38","#00BA38",2.98046971418197e-05,-1557.72994129159,2.98046971418197e-05,0.00538520547954752,0.00298046971418197,100,1,2,0,2.98046971418197e-05,0.5,1,0.1
"826","#00BA38","#00BA38",1.43523137167982e-05,-1549.90215264188,1.43523137167982e-05,0.00259322072974325,0.00143523137167982,100,1,2,0,1.43523137167982e-05,0.5,1,0.1
"827","#00BA38","#00BA38",6.53160453107797e-06,-1542.07436399217,6.53160453107797e-06,0.00118015064349186,0.000653160453107797,100,1,2,0,6.53160453107797e-06,0.5,1,0.1
"828","#00BA38","#00BA38",2.80509990062471e-06,-1534.24657534247,2.80509990062471e-06,0.00050683418400943,0.000280509990062471,100,1,2,0,2.80509990062471e-06,0.5,1,0.1
"829","#00BA38","#00BA38",1.13533339804161e-06,-1526.41878669276,1.13533339804161e-06,0.000205135573334456,0.000113533339804161,100,1,2,0,1.13533339804161e-06,0.5,1,0.1
"830","#00BA38","#00BA38",4.32529661572455e-07,-1518.59099804305,4.32529661572455e-07,7.81508059781145e-05,4.32529661572455e-05,100,1,2,0,4.32529661572455e-07,0.5,1,0.1
"831","#00BA38","#00BA38",1.54936998248626e-07,-1510.76320939335,1.54936998248626e-07,2.79944992557037e-05,1.54936998248626e-05,100,1,2,0,1.54936998248626e-07,0.5,1,0.1
"832","#00BA38","#00BA38",5.21350091335074e-08,-1502.93542074364,5.21350091335074e-08,9.41991577790891e-06,5.21350091335074e-06,100,1,2,0,5.21350091335074e-08,0.5,1,0.1
"833","#00BA38","#00BA38",1.64658358512846e-08,-1495.10763209393,1.64658358512846e-08,2.97509848966894e-06,1.64658358512846e-06,100,1,2,0,1.64658358512846e-08,0.5,1,0.1
"834","#00BA38","#00BA38",4.87770532195721e-09,-1487.27984344423,4.87770532195721e-09,8.81318984804095e-07,4.87770532195721e-07,100,1,2,0,4.87770532195721e-09,0.5,1,0.1
"835","#00BA38","#00BA38",1.35447063745647e-09,-1479.45205479452,1.35447063745647e-09,2.44729972058071e-07,1.35447063745647e-07,100,1,2,0,1.35447063745647e-09,0.5,1,0.1
"836","#00BA38","#00BA38",3.90257683573654e-10,-1471.62426614481,3.90257683573654e-10,7.05129733751775e-08,3.90257683573654e-08,100,1,2,0,3.90257683573654e-10,0.5,1,0.1
"837","#00BA38","#00BA38",1.07603955080491e-10,-1463.79647749511,1.07603955080491e-10,1.94422176398289e-08,1.07603955080491e-08,100,1,2,0,1.07603955080491e-10,0.5,1,0.1
"838","#00BA38","#00BA38",2.77400788950917e-11,-1455.9686888454,2.77400788950917e-11,5.01216382632928e-09,2.77400788950917e-09,100,1,2,0,2.77400788950917e-11,0.5,1,0.1
"839","#00BA38","#00BA38",6.67920632120288e-12,-1448.14090019569,6.67920632120288e-12,1.20681979450485e-09,6.67920632120288e-10,100,1,2,0,6.67920632120288e-12,0.5,1,0.1
"840","#00BA38","#00BA38",1.50101970351733e-12,-1440.31311154599,1.50101970351733e-12,2.71208913609406e-10,1.50101970351733e-10,100,1,2,0,1.50101970351733e-12,0.5,1,0.1
"841","#00BA38","#00BA38",3.14716516467089e-13,-1432.48532289628,3.14716516467089e-13,5.68639600972372e-11,3.14716516467089e-11,100,1,2,0,3.14716516467089e-13,0.5,1,0.1
"842","#00BA38","#00BA38",6.15508219014578e-14,-1424.65753424658,6.15508219014578e-14,1.11211941459153e-11,6.15508219014578e-12,100,1,2,0,6.15508219014578e-14,0.5,1,0.1
"843","#00BA38","#00BA38",1.12277640826254e-14,-1416.82974559687,1.12277640826254e-14,2.02866737323705e-12,1.12277640826254e-12,100,1,2,0,1.12277640826254e-14,0.5,1,0.1
"844","#00BA38","#00BA38",1.9102495809796e-15,-1409.00195694716,1.9102495809796e-15,3.45149842048239e-13,1.9102495809796e-13,100,1,2,0,1.9102495809796e-15,0.5,1,0.1
"845","#00BA38","#00BA38",3.02942516534563e-16,-1401.17416829746,3.02942516534563e-16,5.47365971298791e-14,3.02942516534563e-14,100,1,2,0,3.02942516534563e-16,0.5,1,0.1
"846","#00BA38","#00BA38",4.45083706869555e-17,-1393.34637964775,4.45083706869555e-17,8.04191099706946e-15,4.45083706869555e-15,100,1,2,0,4.45083706869555e-17,0.5,1,0.1
"847","#00BA38","#00BA38",5.91813626962961e-18,-1385.51859099804,5.91813626962961e-18,1.06930728791739e-15,5.91813626962961e-16,100,1,2,0,5.91813626962961e-18,0.5,1,0.1
"848","#00BA38","#00BA38",4.96750172972024e-19,-1377.69080234834,4.96750172972024e-19,8.9754367934899e-17,4.96750172972024e-17,100,1,2,0,4.96750172972024e-19,0.5,1,0.1
"849","#00BA38","#00BA38",0,-1369.86301369863,0,0,0,100,1,2,0,0,0.5,1,0.1
"850","#00BA38","#00BA38",0,-1362.03522504892,0,0,0,100,1,2,0,0,0.5,1,0.1
"851","#00BA38","#00BA38",0,-1354.20743639922,0,0,0,100,1,2,0,0,0.5,1,0.1
"852","#00BA38","#00BA38",0,-1346.37964774951,0,0,0,100,1,2,0,0,0.5,1,0.1
"853","#00BA38","#00BA38",0,-1338.5518590998,0,0,0,100,1,2,0,0,0.5,1,0.1
"854","#00BA38","#00BA38",0,-1330.7240704501,0,0,0,100,1,2,0,0,0.5,1,0.1
"855","#00BA38","#00BA38",0,-1322.89628180039,0,0,0,100,1,2,0,0,0.5,1,0.1
"856","#00BA38","#00BA38",0,-1315.06849315069,0,0,0,100,1,2,0,0,0.5,1,0.1
"857","#00BA38","#00BA38",0,-1307.24070450098,0,0,0,100,1,2,0,0,0.5,1,0.1
"858","#00BA38","#00BA38",6.89595984862176e-21,-1299.41291585127,6.89595984862176e-21,1.2459834967231e-18,6.89595984862176e-19,100,1,2,0,6.89595984862176e-21,0.5,1,0.1
"859","#00BA38","#00BA38",1.32055970012826e-20,-1291.58512720157,1.32055970012826e-20,2.38602838316449e-18,1.32055970012826e-18,100,1,2,0,1.32055970012826e-20,0.5,1,0.1
"860","#00BA38","#00BA38",7.29736042341435e-21,-1283.75733855186,7.29736042341435e-21,1.31850980237824e-18,7.29736042341435e-19,100,1,2,0,7.29736042341435e-21,0.5,1,0.1
"861","#00BA38","#00BA38",0,-1275.92954990215,0,0,0,100,1,2,0,0,0.5,1,0.1
"862","#00BA38","#00BA38",3.56993328274481e-20,-1268.10176125245,3.56993328274481e-20,6.4502666087761e-18,3.56993328274481e-18,100,1,2,0,3.56993328274481e-20,0.5,1,0.1
"863","#00BA38","#00BA38",7.64111353475051e-20,-1260.27397260274,7.64111353475051e-20,1.38062018484482e-17,7.64111353475051e-18,100,1,2,0,7.64111353475051e-20,0.5,1,0.1
"864","#00BA38","#00BA38",3.36570980191902e-20,-1252.44618395303,3.36570980191902e-20,6.08126926491375e-18,3.36570980191902e-18,100,1,2,0,3.36570980191902e-20,0.5,1,0.1
"865","#00BA38","#00BA38",3.06924908881585e-21,-1244.61839530333,3.06924908881585e-21,5.54561481787235e-19,3.06924908881585e-19,100,1,2,0,3.06924908881585e-21,0.5,1,0.1
"866","#00BA38","#00BA38",1.77898700063404e-20,-1236.79060665362,1.77898700063404e-20,3.21432910331976e-18,1.77898700063404e-18,100,1,2,0,1.77898700063404e-20,0.5,1,0.1
"867","#00BA38","#00BA38",3.57587207908735e-20,-1228.96281800391,3.57587207908735e-20,6.46099701091828e-18,3.57587207908735e-18,100,1,2,0,3.57587207908735e-20,0.5,1,0.1
"868","#00BA38","#00BA38",3.26366889040607e-20,-1221.13502935421,3.26366889040607e-20,5.89689856884433e-18,3.26366889040607e-18,100,1,2,0,3.26366889040607e-20,0.5,1,0.1
"869","#00BA38","#00BA38",9.83583880137127e-22,-1213.3072407045,9.83583880137127e-22,1.77716997951876e-19,9.83583880137127e-20,100,1,2,0,9.83583880137127e-22,0.5,1,0.1
"870","#00BA38","#00BA38",0,-1205.47945205479,0,0,0,100,1,2,0,0,0.5,1,0.1
"871","#00BA38","#00BA38",0,-1197.65166340509,0,0,0,100,1,2,0,0,0.5,1,0.1
"872","#00BA38","#00BA38",0,-1189.82387475538,0,0,0,100,1,2,0,0,0.5,1,0.1
"873","#00BA38","#00BA38",0,-1181.99608610568,0,0,0,100,1,2,0,0,0.5,1,0.1
"874","#00BA38","#00BA38",0,-1174.16829745597,0,0,0,100,1,2,0,0,0.5,1,0.1
"875","#00BA38","#00BA38",0,-1166.34050880626,0,0,0,100,1,2,0,0,0.5,1,0.1
"876","#00BA38","#00BA38",0,-1158.51272015656,0,0,0,100,1,2,0,0,0.5,1,0.1
"877","#00BA38","#00BA38",0,-1150.68493150685,0,0,0,100,1,2,0,0,0.5,1,0.1
"878","#00BA38","#00BA38",0,-1142.85714285714,0,0,0,100,1,2,0,0,0.5,1,0.1
"879","#00BA38","#00BA38",0,-1135.02935420744,0,0,0,100,1,2,0,0,0.5,1,0.1
"880","#00BA38","#00BA38",0,-1127.20156555773,0,0,0,100,1,2,0,0,0.5,1,0.1
"881","#00BA38","#00BA38",0,-1119.37377690802,0,0,0,100,1,2,0,0,0.5,1,0.1
"882","#00BA38","#00BA38",0,-1111.54598825832,0,0,0,100,1,2,0,0,0.5,1,0.1
"883","#00BA38","#00BA38",0,-1103.71819960861,0,0,0,100,1,2,0,0,0.5,1,0.1
"884","#00BA38","#00BA38",0,-1095.8904109589,0,0,0,100,1,2,0,0,0.5,1,0.1
"885","#00BA38","#00BA38",0,-1088.0626223092,0,0,0,100,1,2,0,0,0.5,1,0.1
"886","#00BA38","#00BA38",0,-1080.23483365949,0,0,0,100,1,2,0,0,0.5,1,0.1
"887","#00BA38","#00BA38",0,-1072.40704500978,0,0,0,100,1,2,0,0,0.5,1,0.1
"888","#00BA38","#00BA38",0,-1064.57925636008,0,0,0,100,1,2,0,0,0.5,1,0.1
"889","#00BA38","#00BA38",5.54069471501377e-20,-1056.75146771037,5.54069471501377e-20,1.00110997262663e-17,5.54069471501377e-18,100,1,2,0,5.54069471501377e-20,0.5,1,0.1
